state,latitude,longitude,date,rainfall_mm,river_level_mm,floodrisk
Kerala,9.5378,77.5744,28/10/2024,33.4,3563,
Assam,27.3077,93.1159,11/10/2024,1.8,4083,
Gujarat,22.1388,71.8618,22/10/2024,1.8,3391,
Karnataka,14.8759,75.5098,02/10/2024,11.6,3211,
Karnataka,16.5029,74.5903,16/08/2024,72.6,3586,
Kerala,11.0477,75.718,30/06/2024,25.7,3709,
Kerala,10.7256,76.2427,13/06/2024,66.1,4409,
Gujarat,22.2712,71.9635,06/11/2024,0.9,3156,
West Bengal,21.3771,89.6293,27/08/2024,122.6,5075,
Maharashtra,18.2791,75.0568,13/09/2024,71.3,4578,
Gujarat,21.4199,69.8413,12/08/2024,57.7,4147,
Karnataka,14.7541,76.4264,09/06/2024,0,3397,
Karnataka,16.3658,75.9733,28/07/2024,95,4455,
Assam,27.4992,92.9207,18/06/2024,63.6,4686,
Uttar Pradesh,27.1743,81.3725,22/07/2024,53.8,4180,
Tamil Nadu,12.5978,80.176,22/06/2024,52.3,3810,
Gujarat,20.8787,71.001,22/07/2024,110.7,3945,
Kerala,10.4239,75.9857,21/11/2024,1.6,3427,
West Bengal,23.4606,87.6708,16/09/2024,97,5331,
Tamil Nadu,11.833,79.986,08/09/2024,80.2,3927,
Bihar,26.1091,86.2129,23/10/2024,9.3,3865,
Odisha,21.5889,85.414,17/10/2024,2.4,3645,
Tamil Nadu,11.9362,77.6073,28/07/2024,33.2,3513,
Maharashtra,20.7475,75.7311,09/10/2024,0,3532,
Bihar,27.0189,84.0402,16/10/2024,7.8,3857,
Gujarat,23.2504,69.7466,29/09/2024,0,3270,
Tamil Nadu,10.9338,79.1575,19/09/2024,66.5,4153,
Kerala,11.1375,75.3116,31/08/2024,0,3498,
Gujarat,23.607,72.3089,05/11/2024,37.4,3436,
Bihar,25.3938,85.5845,31/08/2024,38,4348,
Kerala,10.2293,75.7037,01/07/2024,4.5,3606,
Gujarat,22.9621,71.9162,27/09/2024,110.7,4338,
Kerala,8.578,77.5917,09/11/2024,22.2,4246,
Gujarat,23.6778,72.6742,16/10/2024,2.4,3147,
Bihar,27.3395,85.8317,30/07/2024,48.6,4870,
Odisha,19.8977,84.5808,31/07/2024,98.8,4591,
Tamil Nadu,11.2024,79.4548,03/09/2024,78.5,4404,
Odisha,21.4276,83.5009,11/06/2024,71.2,4050,
West Bengal,22.4403,89.1282,06/11/2024,3.2,3576,
Odisha,20.2503,84.4447,11/11/2024,12.1,3952,
Odisha,20.3276,85.6609,27/08/2024,45,4122,
Kerala,10.2246,76.1971,14/11/2024,1.1,3361,
West Bengal,22.2365,87.3313,18/09/2024,82.9,3999,
Gujarat,23.6102,70.1695,21/08/2024,144.4,4851,
Karnataka,15.9339,74.6637,09/06/2024,20.8,3978,
Assam,27.6591,92.6948,31/08/2024,0,3925,
Uttar Pradesh,25.7791,82.0244,02/06/2024,13.6,3982,
Uttar Pradesh,27.3955,80.8263,19/10/2024,26.9,4105,
Assam,27.1657,91.9869,29/09/2024,101.6,5077,
Tamil Nadu,11.0504,79.8172,12/07/2024,65.4,3573,
Karnataka,14.3355,75.6751,11/08/2024,85.9,3646,
Tamil Nadu,10.6508,78.9327,09/06/2024,0,3270,
Maharashtra,20.5187,75.1028,13/06/2024,53.3,4107,
Karnataka,14.667,77.0904,11/07/2024,26.2,3720,
Kerala,9.3664,77.5289,14/08/2024,115.9,4968,
Odisha,21.1501,84.5796,07/06/2024,91.9,4096,
Tamil Nadu,12.4302,78.3131,16/06/2024,27.3,3208,
Assam,25.9748,93.1644,09/07/2024,61.4,4608,
West Bengal,22.6552,89.3597,02/07/2024,3.2,3895,
Assam,25.6524,91.0225,27/08/2024,78.6,4856,
West Bengal,23.5736,87.7666,21/09/2024,79.1,4640,
Assam,25.2905,90.4495,29/07/2024,0,3959,
Maharashtra,20.9077,75.2821,04/10/2024,25.6,3594,
West Bengal,23.8833,89.723,08/06/2024,95.2,3936,
Bihar,24.9708,85.9988,04/07/2024,39.6,4300,
Uttar Pradesh,26.0762,81.377,29/08/2024,49.6,4517,
Uttar Pradesh,27.5581,79.6136,05/11/2024,19.1,3866,
Gujarat,22.7215,71.8559,29/07/2024,28.4,3628,
Karnataka,14.9355,76.1349,09/06/2024,55.5,3928,
Uttar Pradesh,25.643,80.9774,20/07/2024,7.7,3644,
Assam,25.9761,92.8334,11/08/2024,0.8,4065,
Uttar Pradesh,26.8421,80.4985,03/09/2024,31.8,4414,
Gujarat,22.8981,71.2417,17/06/2024,35.2,3544,
Maharashtra,20.0267,75.4005,11/11/2024,2.2,3248,
Gujarat,21.9863,71.0502,27/07/2024,99.1,4377,
Bihar,25.4532,85.9044,12/11/2024,14.7,4010,
Karnataka,14.2156,75.8879,15/08/2024,58.3,3903,
Tamil Nadu,11.6957,79.6201,23/07/2024,96.6,4617,
Gujarat,23.5996,72.5933,26/10/2024,4.9,3634,
West Bengal,22.6689,89.6915,11/07/2024,0,4051,
Tamil Nadu,11.8669,79.9397,10/08/2024,34,3613,
Bihar,24.8256,86.3133,01/07/2024,16.6,4044,
Gujarat,21.9659,70.3337,06/06/2024,0.6,3432,
Uttar Pradesh,26.136,79.9774,14/09/2024,0,3979,
Karnataka,15.3365,77.0815,12/08/2024,17,3388,
Assam,26.7208,92.1645,09/11/2024,9.6,4042,
West Bengal,23.6114,88.6778,06/09/2024,120.1,5270,
Maharashtra,19.9332,76.4586,20/09/2024,65.4,3967,
Tamil Nadu,12.0362,78.5901,04/09/2024,117.9,4411,
Uttar Pradesh,25.5076,81.6317,22/11/2024,0,3615,
Maharashtra,19.2348,74.45,18/08/2024,77.7,3683,
Kerala,10.2837,77.1238,01/09/2024,15.1,3550,
Gujarat,23.57,71.913,29/10/2024,18.3,3644,
Tamil Nadu,10.2021,78.1388,10/07/2024,69.8,3933,
Assam,27.6966,92.6672,29/10/2024,22.6,4170,
Bihar,26.8492,84.0942,26/09/2024,93.4,4760,
Gujarat,21.1161,72.0885,17/07/2024,37.3,3383,
Odisha,19.5621,85.0489,12/10/2024,0,3581,
Uttar Pradesh,25.7777,80.4215,31/10/2024,20.7,4361,
Uttar Pradesh,25.8102,80.518,06/06/2024,51.1,4561,
Maharashtra,18.9673,74.7278,25/10/2024,5.6,3292,
Maharashtra,18.9152,77.0312,30/10/2024,37.6,3546,
Odisha,19.989,84.5441,02/11/2024,13.2,3868,
Bihar,24.9782,84.2649,02/09/2024,27.6,4157,
Maharashtra,18.7665,75.1406,23/06/2024,49.1,3612,
Assam,25.5192,92.4569,05/08/2024,43.9,4148,
Bihar,26.1008,84.5916,09/07/2024,14.3,4232,
Tamil Nadu,10.4519,79.8802,05/09/2024,63.3,3680,
Tamil Nadu,11.9033,80.0367,27/11/2024,19,3448,
Uttar Pradesh,27.0293,80.1206,29/07/2024,24.5,4280,
Odisha,21.8661,84.8963,08/11/2024,25.3,3878,
West Bengal,22.8873,87.6053,10/06/2024,33.3,4127,
Uttar Pradesh,25.6033,81.4351,09/10/2024,16.4,3990,
Odisha,21.0335,86.0636,13/11/2024,7.5,3740,
Kerala,11.3825,76.394,19/11/2024,4.7,3409,
Uttar Pradesh,25.467,80.4762,27/08/2024,109.4,4570,
Odisha,21.2241,83.3192,13/11/2024,30.9,4280,
Tamil Nadu,10.2448,77.9009,30/08/2024,12.9,3641,
Assam,25.4166,90.9294,23/07/2024,0,4065,
Gujarat,23.4005,70.4559,06/11/2024,21.7,3445,
West Bengal,22.0191,89.6206,24/08/2024,2.3,3570,
Bihar,25.0386,84.8398,20/07/2024,31.9,4165,
Assam,26.6212,91.9167,04/07/2024,40.4,4511,
Bihar,25.3398,85.4322,09/08/2024,59.1,4494,
Uttar Pradesh,27.409,81.5776,18/08/2024,84.7,4137,
Maharashtra,18.5725,77.0271,16/06/2024,105.7,4066,
Odisha,21.5922,85.4068,21/07/2024,81.6,4435,
Karnataka,14.0864,76.4173,12/10/2024,6.8,3260,
Kerala,10.3031,76.2422,12/10/2024,13.2,3719,
Gujarat,23.1615,71.9867,21/07/2024,9.1,3472,
Kerala,11.163,77.5252,24/06/2024,42.9,3637,
Gujarat,21.376,72.001,12/11/2024,6.7,3559,
Gujarat,21.7289,72.3179,14/08/2024,61,3795,
Maharashtra,21.1593,76.6365,14/11/2024,0,3567,
Odisha,21.8386,83.6726,21/07/2024,54.7,4743,
Odisha,19.713,84.9394,19/06/2024,77.6,4379,
Kerala,9.5485,75.1706,29/10/2024,8.2,3657,
Gujarat,22.5581,72.5404,27/06/2024,86.9,4385,
Gujarat,21.526,72.6171,17/06/2024,27.8,3455,
Maharashtra,20.5636,74.2307,03/07/2024,63.2,4618,
Gujarat,22.4,72.5781,16/06/2024,22.1,3674,
Assam,27.4708,92.8944,05/06/2024,83.1,4759,
Odisha,20.385,84.1389,08/06/2024,0,3840,
Uttar Pradesh,26.2024,80.4191,15/06/2024,38.3,4420,
Odisha,19.4108,84.0341,11/11/2024,0.2,3474,
Odisha,20.9531,83.3653,15/11/2024,0,3994,
Tamil Nadu,9.9204,79.3522,13/09/2024,28.1,3262,
Odisha,20.8674,84.4576,07/06/2024,111.4,4063,
Gujarat,22.6347,69.7522,16/06/2024,21,3432,
Kerala,8.6828,75.0528,14/11/2024,17.2,3631,
Maharashtra,19.3108,76.497,05/07/2024,85,5177,
Odisha,20.1742,83.7074,10/10/2024,13.5,3849,
Kerala,9.6251,75.8267,19/11/2024,0.2,3897,
Gujarat,22.7971,72.2993,16/06/2024,100.2,3840,
Kerala,10.5451,77.4136,26/10/2024,42.5,3966,
Odisha,21.6097,84.432,05/11/2024,5.8,3550,
Karnataka,15.996,75.2581,02/09/2024,53.9,3997,
Uttar Pradesh,26.7217,79.5163,27/08/2024,63.1,4526,
Bihar,24.9986,83.9718,02/09/2024,133.3,5711,
Bihar,26.5849,84.8157,05/06/2024,63.4,4931,
Assam,26.6516,91.2612,25/11/2024,10.4,3937,
Kerala,10.9606,75.1098,12/11/2024,16.4,3543,
Maharashtra,20.5914,76.702,05/07/2024,70.5,4131,
Tamil Nadu,11.5146,78.7897,04/08/2024,68.1,4318,
Assam,26.1113,93.0593,04/06/2024,94.5,5007,
Maharashtra,21.1588,74.3583,05/11/2024,23.5,3522,
Uttar Pradesh,28.2363,79.9541,26/11/2024,9.1,3931,
Tamil Nadu,11.6506,79.463,30/06/2024,89.6,4559,
Tamil Nadu,12.3836,79.2109,01/10/2024,0,3003,
West Bengal,22.3395,87.3592,09/09/2024,154.1,5678,
Uttar Pradesh,27.7214,79.4394,24/09/2024,39.2,3824,
Gujarat,23.5804,70.8896,18/07/2024,80,3989,
Gujarat,23.0677,72.3215,28/09/2024,58,3716,
West Bengal,21.7892,87.097,30/07/2024,5.6,3550,
Gujarat,22.1722,72.1993,13/11/2024,0,3384,
Maharashtra,19.3359,74.3342,25/11/2024,14.6,3631,
Gujarat,20.9882,72.217,08/06/2024,41.7,3484,
Gujarat,21.8087,71.2979,17/11/2024,0,3418,
Uttar Pradesh,26.0819,81.5665,07/10/2024,7.2,4236,
Karnataka,15.2717,76.0475,14/10/2024,7.2,3164,
Karnataka,15.6842,77.1173,06/09/2024,46.1,3741,
Bihar,24.597,86.0525,07/09/2024,47.3,4146,
Odisha,20.7479,84.0154,18/07/2024,87,4540,
Uttar Pradesh,25.8647,79.6035,29/06/2024,13.5,3631,
Gujarat,21.8083,69.8339,25/07/2024,12.4,3238,
Maharashtra,19.0535,74.8459,01/09/2024,35.4,3929,
West Bengal,23.9477,88.0045,01/08/2024,135.7,4462,
Karnataka,14.6055,75.3528,23/07/2024,3.7,3262,
Kerala,9.2237,77.2271,22/11/2024,0,3680,
Tamil Nadu,12.4514,79.947,19/07/2024,31.5,3965,
Bihar,26.9152,86.107,05/07/2024,134.1,5669,
West Bengal,21.8207,88.5702,06/09/2024,81.1,4791,
Maharashtra,18.6233,74.8927,11/07/2024,74.5,4929,
Gujarat,22.1877,71.1745,16/07/2024,17.8,3487,
Gujarat,21.9006,71.7347,30/06/2024,105.9,4940,
Odisha,22.3018,85.4789,13/07/2024,45.8,4133,
Bihar,24.4717,85.2825,29/08/2024,30.8,3956,
Uttar Pradesh,27.5704,81.6176,30/06/2024,80.9,4248,
Tamil Nadu,11.773,80.0646,02/07/2024,126.3,3849,
West Bengal,22.3518,87.6903,23/10/2024,0,3507,
Uttar Pradesh,27.0641,79.4872,24/07/2024,49.9,4781,
Assam,27.021,91.179,11/10/2024,44.5,4491,
Gujarat,21.2494,69.8756,03/06/2024,107.9,4602,
Assam,25.6118,91.0134,24/08/2024,16.2,4092,
Odisha,21.508,85.402,02/08/2024,39.9,4117,
Bihar,27.308,85.3953,08/08/2024,77.7,4732,
Assam,26.8595,90.5627,05/08/2024,51,4473,
Bihar,26.9421,84.9839,18/11/2024,0,3877,
Gujarat,20.8661,69.7615,20/08/2024,37.2,3633,
Kerala,11.3568,75.7631,15/09/2024,51.7,4406,
Maharashtra,20.9883,75.9513,16/08/2024,0,3430,
Kerala,11.4832,75.4113,13/08/2024,9.7,3441,
Karnataka,13.9956,75.7724,09/08/2024,48.5,3400,
Assam,25.7118,92.5581,15/11/2024,0,3992,
Assam,27.0057,92.4635,12/09/2024,116.4,5378,
Bihar,25.4608,86.1795,15/09/2024,43.1,4210,
Tamil Nadu,9.7757,79.9959,20/11/2024,0,3526,
Assam,25.9121,92.2008,26/09/2024,63.3,4787,
Karnataka,14.6487,76.1609,06/09/2024,85,4793,
Uttar Pradesh,27.2,80.3122,04/08/2024,142.5,5502,
Karnataka,14.3083,76.8365,15/11/2024,6.3,3511,
West Bengal,22.7996,87.1268,10/07/2024,18.4,3847,
Maharashtra,21.0144,76.0283,18/06/2024,88.2,3847,
Maharashtra,20.9803,77.117,30/06/2024,17,3718,
Odisha,22.0253,84.1209,21/06/2024,56,4600,
West Bengal,22.7587,89.1637,08/10/2024,15.9,4116,
Uttar Pradesh,27.2064,82.2757,13/09/2024,27.8,3944,
Maharashtra,19.1356,74.6004,09/10/2024,18.1,3661,
Gujarat,22.8595,71.8315,08/11/2024,6.3,3570,
Gujarat,21.6155,72.3474,21/06/2024,0,3335,
Uttar Pradesh,25.953,80.8423,13/08/2024,112.1,5497,
Maharashtra,20.5842,76.9463,23/11/2024,0,3453,
Maharashtra,18.9216,76.3409,03/08/2024,97.9,4809,
Odisha,19.825,83.8816,19/11/2024,14,3655,
Maharashtra,20.1967,75.0948,27/08/2024,77.8,4284,
Bihar,24.8043,85.7558,19/07/2024,30.8,4621,
Karnataka,15.5314,75.5944,07/06/2024,59,3495,
Assam,25.897,90.6838,07/07/2024,130.5,5720,
Karnataka,14.3267,76.3581,20/06/2024,50.9,3695,
West Bengal,23.1997,87.6005,10/07/2024,0,3589,
Odisha,22.0237,83.2098,13/07/2024,61.1,3950,
West Bengal,22.2641,89.2462,21/10/2024,15.5,3644,
Karnataka,14.545,74.2573,13/06/2024,71.9,4014,
Uttar Pradesh,25.8128,81.8277,03/07/2024,95.8,4949,
Bihar,24.56,86.4661,14/10/2024,8.7,3688,
Bihar,26.7358,84.8558,14/11/2024,35.5,4063,
Odisha,20.8139,83.9463,06/07/2024,10.6,3822,
Bihar,24.521,83.8573,14/07/2024,24,4051,
Assam,26.833,90.2025,14/08/2024,29.5,4160,
Gujarat,23.5184,70.4184,13/07/2024,0,3313,
Karnataka,14.9445,75.959,24/08/2024,105.2,4010,
Kerala,9.098,75.4448,23/09/2024,14.1,3660,
Bihar,25.7977,86.7587,13/08/2024,80.2,4243,
Uttar Pradesh,25.7786,79.4608,03/09/2024,67.7,4636,
Kerala,9.1312,75.6015,23/07/2024,122.2,5257,
Odisha,21.8696,85.3087,28/06/2024,66,4855,
Uttar Pradesh,25.4802,80.4147,03/09/2024,41.5,4319,
Kerala,11.4848,75.8469,02/11/2024,23.8,4343,
Gujarat,23.6248,72.6693,10/07/2024,5.8,3154,
Gujarat,21.5895,70.4627,09/06/2024,23.6,3475,
Kerala,10.416,75.4306,15/11/2024,21.4,3855,
Assam,26.9477,90.2173,04/09/2024,0,3912,
Tamil Nadu,9.9044,77.8613,28/08/2024,23.2,3674,
Tamil Nadu,9.8093,79.3016,07/07/2024,98.7,4359,
Maharashtra,19.5977,76.9548,02/09/2024,38.2,3667,
Odisha,21.0653,86.0429,08/07/2024,115.5,5433,
Tamil Nadu,11.3872,79.3226,26/11/2024,0,3279,
Maharashtra,20.2617,74.5048,09/11/2024,0,3687,
Maharashtra,20.0027,74.2236,07/07/2024,56.2,3952,
Gujarat,23.1769,71.1304,29/08/2024,48.3,3978,
Kerala,9.0124,77.6244,28/06/2024,45.8,4136,
West Bengal,22.0918,87.5471,04/09/2024,49.1,4641,
Maharashtra,20.5413,76.3492,28/11/2024,0,3455,
Tamil Nadu,11.4533,78.3782,17/10/2024,0,3066,
Kerala,10.3798,76.2703,17/06/2024,46,3980,
Odisha,21.1704,85.5402,18/09/2024,56.1,4858,
Bihar,24.7017,86.7872,02/06/2024,49.6,4465,
West Bengal,22.5906,87.2778,22/11/2024,9.2,3956,
Maharashtra,21.1046,74.9858,05/06/2024,66.6,4130,
Bihar,27.1511,86.7537,19/06/2024,35.5,4496,
Assam,27.0668,91.9771,30/08/2024,26.8,4276,
Karnataka,16.5784,76.5553,11/07/2024,46.7,3715,
Bihar,26.8093,86.3767,12/07/2024,0,3894,
Bihar,25.6792,85.3844,27/08/2024,144.5,5311,
West Bengal,24.0776,87.7541,25/06/2024,0,3714,
Assam,25.1488,90.4476,31/08/2024,74,4963,
Bihar,25.4673,84.7967,19/09/2024,137.1,6146,
Assam,27.4322,90.6189,18/06/2024,67.9,5059,
Odisha,21.601,85.3062,19/09/2024,70.8,4278,
Maharashtra,21.1103,74.6885,17/08/2024,110.9,4176,
Odisha,20.1788,83.7254,20/08/2024,34.5,4429,
Gujarat,23.3076,72.0952,19/11/2024,10.1,3549,
Gujarat,22.1996,71.7986,24/09/2024,51.4,3696,
Karnataka,15.7785,75.7133,22/09/2024,109.4,5031,
Bihar,25.1619,85.6492,13/06/2024,43.8,4760,
Tamil Nadu,11.2456,79.8115,07/10/2024,3.8,3279,
Tamil Nadu,11.6181,77.8632,04/09/2024,73.9,4341,
Maharashtra,19.262,74.8211,09/07/2024,83.2,4168,
Kerala,9.6638,75.2653,15/10/2024,11.3,3571,
Uttar Pradesh,27.8096,81.3078,16/06/2024,106,4864,
Maharashtra,19.0231,75.3294,26/10/2024,0,3643,
Kerala,10.6639,77.9149,10/11/2024,0,3510,
Assam,27.4186,92.3451,16/10/2024,0,3808,
Assam,25.8712,92.934,31/10/2024,9.2,4244,
Bihar,26.7433,85.0307,21/07/2024,43.8,4202,
Tamil Nadu,12.2697,78.1327,12/09/2024,61.3,4057,
West Bengal,23.3772,88.0889,06/11/2024,7.1,3750,
Bihar,26.7784,86.4492,15/10/2024,0,3817,
Assam,25.3999,90.3731,11/06/2024,36,4348,
Bihar,25.9517,84.1902,04/09/2024,55.8,4652,
Gujarat,21.3074,72.6961,08/11/2024,0,3703,
Odisha,20.076,84.832,28/07/2024,88.8,4781,
Uttar Pradesh,25.7162,80.2935,30/06/2024,112,5262,
Tamil Nadu,11.28,80.0093,12/06/2024,63.5,4182,
Karnataka,15.4287,74.9542,28/07/2024,52.2,3755,
Gujarat,23.0055,71.9907,26/08/2024,21.2,3398,
Gujarat,22.8927,72.2017,23/09/2024,84.9,4111,
Bihar,25.6736,85.7577,17/07/2024,81.6,4535,
Gujarat,21.4211,72.5902,18/08/2024,79.4,4092,
Tamil Nadu,9.9962,78.9266,25/07/2024,110,4615,
Assam,26.1784,90.6257,30/06/2024,98.8,4627,
Odisha,19.8726,85.3413,01/08/2024,33.6,3825,
Assam,25.0255,91.3181,10/06/2024,78.5,5029,
Kerala,11.442,75.2807,05/07/2024,86.7,5018,
West Bengal,23.9645,87.0042,03/11/2024,8.3,3616,
Uttar Pradesh,27.5659,81.4605,23/09/2024,70.1,4902,
Uttar Pradesh,26.088,81.076,13/09/2024,76.1,4225,
Tamil Nadu,10.3241,79.0929,10/06/2024,32.1,3877,
Kerala,9.7063,76.94,22/09/2024,57.1,3609,
West Bengal,22.9121,87.175,01/11/2024,29.3,4112,
Bihar,26.015,85.7092,28/06/2024,0,3978,
West Bengal,23.2319,87.3864,10/10/2024,0,3839,
Karnataka,16.1198,74.7082,17/09/2024,65.1,3432,
Kerala,9.014,76.3725,11/11/2024,0,3698,
West Bengal,22.4359,89.4836,24/08/2024,53.1,4211,
Tamil Nadu,11.4767,77.4486,15/09/2024,44.3,3493,
Maharashtra,19.812,74.746,25/11/2024,3.7,3750,
Odisha,20.2109,84.388,05/08/2024,101.4,4548,
Karnataka,16.1027,76.0727,30/10/2024,2.2,3380,
Assam,27.6002,91.6697,17/08/2024,127.4,6200,
Gujarat,20.9212,72.627,27/09/2024,0,3448,
Maharashtra,20.7423,75.428,19/09/2024,60.4,3868,
Tamil Nadu,10.6002,77.7546,30/08/2024,20.6,3562,
Tamil Nadu,11.7704,79.5235,28/09/2024,61.3,3891,
West Bengal,23.2199,88.4203,27/06/2024,57.6,4025,
West Bengal,22.4386,86.9795,06/07/2024,37.3,4109,
Tamil Nadu,10.8206,78.6108,23/09/2024,88.4,4833,
West Bengal,23.5561,86.9681,30/10/2024,13.6,3602,
Maharashtra,19.081,75.1275,03/06/2024,143,5356,
Kerala,11.2433,76.5419,30/07/2024,61.5,4681,
Assam,24.7992,91.7522,04/08/2024,13.5,4266,
Uttar Pradesh,25.3677,80.6622,22/08/2024,24.1,4019,
Bihar,25.097,84.4961,12/11/2024,19,4052,
Bihar,26.4183,84.2966,05/06/2024,66.4,4268,
Odisha,19.4207,83.8866,25/09/2024,26.5,3895,
Bihar,26.5732,85.348,04/06/2024,2.2,3820,
Odisha,22.3143,85.4814,21/07/2024,117.6,4805,
Kerala,11.4031,77.9429,03/08/2024,58.9,3952,
Karnataka,14.9777,75.5597,12/07/2024,88.9,4325,
Kerala,9.9663,76.9429,27/07/2024,50.1,4032,
Assam,26.4526,91.5874,14/07/2024,39.7,4978,
Gujarat,21.2909,70.5979,05/08/2024,103.2,3990,
Kerala,10.0905,76.6733,12/11/2024,24.9,3894,
Gujarat,22.8117,70.1235,08/06/2024,52.7,3860,
Gujarat,23.4959,70.9342,22/07/2024,224,5349,
Bihar,25.0081,85.3186,05/11/2024,1,3918,
West Bengal,23.0039,88.2161,28/08/2024,64.9,4350,
Uttar Pradesh,27.118,79.7795,24/09/2024,96.4,5116,
West Bengal,21.6039,88.503,17/11/2024,22.3,3930,
West Bengal,22.2542,89.4236,19/07/2024,0,3743,
Gujarat,21.1923,71.9865,04/06/2024,47.1,3728,
Karnataka,15.5145,76.9048,07/06/2024,34.4,3710,
Karnataka,15.3157,76.9517,04/06/2024,78.2,4415,
Tamil Nadu,12.3446,80.1506,18/11/2024,21.9,3552,
Tamil Nadu,10.4845,80.1481,25/10/2024,0,3298,
Bihar,26.4013,85.3605,31/08/2024,38.3,4019,
West Bengal,22.9334,88.2741,22/08/2024,67.3,3950,
Tamil Nadu,11.658,77.6627,19/08/2024,93.2,4445,
Gujarat,21.8434,69.7169,26/11/2024,15.9,3813,
West Bengal,21.7708,88.5327,02/07/2024,118.4,5499,
Karnataka,15.9644,74.6985,02/11/2024,0,3199,
Maharashtra,20.5266,75.2912,16/06/2024,43.8,3701,
Karnataka,14.0854,77.1563,08/08/2024,64.1,4257,
Odisha,21.0261,85.5704,26/11/2024,0,3607,
Kerala,9.2396,76.5641,28/08/2024,71.9,4350,
West Bengal,21.9402,89.7962,26/06/2024,44,4152,
Gujarat,23.0476,70.3122,08/11/2024,29.5,3967,
Maharashtra,20.2536,74.388,16/11/2024,3.8,3359,
Kerala,11.2488,77.5836,28/09/2024,0,3467,
Odisha,19.5581,85.1872,03/09/2024,119.8,5498,
Bihar,26.4127,85.983,14/06/2024,17.8,4262,
Kerala,11.4609,76.2149,17/09/2024,26.3,3975,
West Bengal,23.3018,88.8225,24/06/2024,0,3901,
Bihar,24.4042,86.329,20/06/2024,54.9,4857,
Karnataka,15.753,75.3904,08/07/2024,12.2,3468,
Karnataka,14.7649,75.0032,03/11/2024,18.8,3680,
Karnataka,14.1545,75.144,09/07/2024,0,3205,
Gujarat,20.8643,71.8742,22/10/2024,2,3346,
Tamil Nadu,10.008,77.2831,11/06/2024,31.7,3463,
Assam,24.8099,91.8242,19/07/2024,72.5,4523,
West Bengal,21.6465,88.2022,23/09/2024,43.8,3955,
Kerala,9.1654,77.996,01/11/2024,2.7,3584,
Tamil Nadu,10.7753,77.3272,03/06/2024,10.9,3335,
West Bengal,21.2907,89.6075,22/09/2024,74.9,4122,
Odisha,21.9415,83.5776,10/08/2024,72.5,4227,
Assam,26.8171,91.3054,02/09/2024,7.9,3881,
Odisha,21.4778,85.7358,09/08/2024,92.1,5131,
Kerala,9.5225,76.7396,20/07/2024,65.5,3881,
Assam,25.104,92.0254,18/11/2024,31,4376,
Maharashtra,20.2823,75.0149,24/07/2024,54.6,3953,
Gujarat,22.8239,72.204,06/08/2024,35,3759,
Karnataka,13.9491,75.3055,19/10/2024,22.7,3623,
Assam,24.8756,91.9483,18/11/2024,37.3,4302,
Tamil Nadu,11.5866,79.0045,05/10/2024,0,3095,
Tamil Nadu,12.5409,79.4292,08/11/2024,0,3494,
Uttar Pradesh,27.037,80.0179,05/06/2024,51.4,4692,
Bihar,24.6355,84.6452,28/09/2024,131.9,4837,
Karnataka,16.3004,76.2993,21/06/2024,34.8,3625,
Odisha,22.2528,85.2685,20/10/2024,39.1,3986,
Gujarat,22.8395,70.2931,05/06/2024,63.1,3631,
Uttar Pradesh,27.254,80.6533,11/08/2024,10.8,3895,
West Bengal,21.2942,88.6681,08/09/2024,44.8,3676,
Kerala,10.3918,76.4321,17/07/2024,71.4,4090,
Gujarat,22.732,70.856,22/11/2024,6.1,3348,
Bihar,24.8666,84.0591,20/11/2024,0.2,4239,
Maharashtra,18.7319,75.247,13/10/2024,16.4,3700,
Maharashtra,20.2416,76.0352,04/08/2024,87.9,4855,
Karnataka,14.7765,75.1202,28/06/2024,49.6,3916,
Maharashtra,19.1731,76.6293,16/06/2024,59.8,4027,
West Bengal,21.4458,88.8778,06/11/2024,2.2,3747,
Uttar Pradesh,26.1139,80.1007,19/08/2024,67.2,4927,
Tamil Nadu,10.404,77.3555,12/08/2024,78.3,4006,
Karnataka,16.1434,75.0553,20/10/2024,26.7,3311,
Bihar,25.3982,85.2852,25/07/2024,58.6,4259,
Gujarat,22.2028,72.0858,23/06/2024,124.8,4053,
Gujarat,23.6606,71.6623,18/08/2024,39.9,3925,
Kerala,9.7377,75.3153,28/10/2024,5.1,3342,
Kerala,10.5609,77.9599,18/09/2024,81.2,4566,
Odisha,20.2679,84.9511,11/07/2024,108.6,5342,
Odisha,20.7172,84.9012,30/06/2024,0,3949,
Uttar Pradesh,25.9808,80.0117,11/09/2024,44.1,4127,
Assam,24.7223,92.8214,18/10/2024,0,4238,
Bihar,26.1212,84.0671,01/09/2024,11.7,3927,
West Bengal,23.5682,89.7821,16/10/2024,5.5,3566,
Odisha,20.5652,84.7681,03/07/2024,49,4011,
Kerala,10.189,77.8775,01/07/2024,65.4,4166,
Odisha,19.5507,85.8556,10/11/2024,40.5,4367,
Gujarat,21.9646,72.1293,15/06/2024,33.3,3703,
Gujarat,23.6421,69.7589,02/08/2024,3.3,3548,
West Bengal,21.8569,88.9381,19/07/2024,86.5,4498,
Assam,25.6454,90.461,04/07/2024,21.1,3943,
Maharashtra,18.4343,76.6428,17/07/2024,48.3,3797,
Uttar Pradesh,26.1347,82.1147,18/08/2024,88.1,4180,
Gujarat,21.7287,71.5627,29/08/2024,74.1,3726,
Maharashtra,20.2259,75.1876,08/11/2024,27.1,3612,
